c2c3 g8f6 c3c4 e7e5 d2d3 d7d5 c4d5 f6d5 g1f3 b8c6 a2a3 c8e6 e2e4 d5b6 c1e3 f7f6 h2h4 a7a5 f1e2 d8d7 : ......103 moves, avg. D19, 059 counts/move
c2c3 g8f6 c3c4 c7c5 g1f3 d7d5 c4d5 f6d5 e2e3 b8c6 b1c3 e7e5 f1c4 d5b6 c4b5 f8d6 e1g1 e8g8 d2d3 f7f5 : ......104 moves, avg. D22, 070 counts/move
e2e3 g8f6 g1f3 g7g6 d2d4 f8g7 c2c4 e8g8 f1e2 c7c5 d4d5 d7d6 b1c3 e7e6 e1g1 f8e8 f3d2 b8a6 e3e4 a6c7 : .......42 moves, avg. D11, 031 counts/move
b2b3 e7e5 c1b2 b8c6 e2e3 g8f6 g1f3 e5e4 f3d4 c6d4 b2d4 f8e7 c2c4 e8g8 f1e2 c7c5 d4f6 e7f6 b1c3 d7d6 : .......44 moves, avg. D20, 049 counts/move
b2b3 e7e5 c1b2 b8c6 e2e3 d7d5 f1b5 f8d6 f2f4 f7f6 b1c3 g8e7 f4e5 f6e5 d1h5 g7g6 h5h4 c8e6 g1h3 a7a6 : .......45 moves, avg. D15, 037 counts/move
g1f3 g8f6 d2d3 d7d5 g2g3 c7c5 f1g2 b8c6 c1f4 e7e6 e1g1 f8d6 f4d6 d8d6 c2c4 e8g8 e2e3 f8d8 b1c3 b7b6 : .......76 moves, avg. D18, 056 counts/move
g1f3 d7d5 g2g3 c7c6 f1g2 c8g4 e1g1 b8d7 h2h3 g4h5 d2d4 e7e6 c2c4 f8e7 c4d5 e6d5 b1c3 h5f3 e2f3 g8f6 : .......99 moves, avg. D24, 077 counts/move
c2c4 e7e5 d1a4 g7g6 g2g3 g8e7 f1g2 f8g7 b1c3 e8g8 d2d3 d7d6 g1f3 a7a5 e1g1 c7c6 e2e4 b8a6 c1e3 c8g4 : .......79 moves, avg. D15, 049 counts/move
c2c4 d7d5 c4d5 c7c6 d5c6 b8c6 g1f3 e7e5 d2d3 g8f6 b1c3 f8b4 e2e4 c8g4 f1e2 g4f3 e2f3 e8g8 c1e3 c6d4 : .......42 moves, avg. D33, 098 counts/move
c2c4 c7c6 d2d4 g8f6 g1f3 d7d5 b1c3 a7a6 c4c5 b8d7 c1f4 f6h5 f4d2 h5f6 d1c2 g7g6 g2g3 f8g7 f1g2 e8g8 : .......42 moves, avg. D13, 044 counts/move
c2c4 e7e6 g1f3 g8f6 g2g3 d7d5 f1g2 d5d4 e1g1 c7c5 d2d3 b8c6 e2e3 f8d6 e3d4 c5d4 b1a3 e8g8 a3c2 e6e5 : ......136 moves, avg. D27, 080 counts/move
